game_user_id,install_id,install_time,campaign_id,adset_id,creative_id,channel,country,os,device_model,device_tier,consent_tracking,consent_marketing
player_1664,inst_401629,2025-01-28T16:00:00.000Z,l2m_video_tw,high_spender_lal,gacha_reveal,organic,KR,ios,iPhone 15 Pro,high,true,true
player_1665,inst_186617,2024-10-10T21:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,meta_ads,KR,android,OPPO Find X7,high,true,true
player_1666,inst_585504,2024-10-08T19:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,guild_war_cg,unity_ads,KR,android,Pixel 8,mid,true,false
player_1667,inst_760588,2024-11-17T04:00:00.000Z,l2m_launch_kr,mmorpg_gamers,cinematic_trailer,unity_ads,RU,ios,iPad Pro 12.9,mid,true,false
player_1668,inst_723466,2024-10-04T00:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,organic,KR,android,Pixel 8,high,false,false
player_1669,inst_854737,2024-10-22T10:00:00.000Z,l2m_retarget_us,new_installer_ret,guild_war_cg,unity_ads,RU,ios,iPhone 13,high,true,false
player_1670,inst_917696,2024-11-23T10:00:00.000Z,l2m_launch_kr,broad_male_25_44,pvp_highlight,organic,JP,android,Samsung Galaxy S24,mid,true,true
player_1671,inst_921251,2025-01-09T12:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,google_uac,TW,android,Pixel 8,low,true,true
player_1672,inst_220364,2024-12-18T23:00:00.000Z,l2m_video_tw,broad_male_25_44,guild_war_cg,meta_ads,US,ios,iPad Pro 12.9,high,true,true
player_1673,inst_376710,2024-10-02T00:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,unity_ads,KR,android,Xiaomi 14,mid,true,true
player_1674,inst_805210,2024-12-27T18:00:00.000Z,l2m_broad_sea,high_spender_lal,pvp_highlight,meta_ads,DE,ios,iPhone 14,low,true,true
player_1675,inst_342749,2024-12-14T10:00:00.000Z,l2m_retarget_us,rpg_interest,gameplay_boss,influencer,JP,android,Samsung Galaxy S24,high,true,true
player_1676,inst_399546,2025-01-11T14:00:00.000Z,l2m_brand_global,rpg_interest,pvp_highlight,meta_ads,KR,android,OnePlus 12,high,false,true
player_1677,inst_468068,2024-12-08T05:00:00.000Z,l2m_broad_sea,new_installer_ret,cinematic_trailer,tiktok,KR,android,Xiaomi 14,low,true,true
player_1678,inst_652112,2024-10-28T08:00:00.000Z,l2m_broad_sea,rpg_interest,pvp_highlight,influencer,KR,android,OPPO Find X7,high,true,true
player_1679,inst_827707,2024-10-29T19:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,google_uac,US,android,Pixel 8,low,true,true
player_1680,inst_735058,2025-01-23T11:00:00.000Z,l2m_broad_sea,rpg_interest,gameplay_boss,google_uac,TW,android,Pixel 8,high,true,true
player_1681,inst_405298,2024-11-01T23:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,influencer,TW,android,Samsung Galaxy S24,high,true,true
player_1682,inst_196279,2024-11-02T11:00:00.000Z,l2m_brand_global,broad_male_25_44,gacha_reveal,meta_ads,DE,android,Pixel 8,high,true,true
player_1683,inst_473051,2024-11-04T15:00:00.000Z,l2m_lookalike_jp,high_spender_lal,cinematic_trailer,tiktok,RU,ios,iPhone 15 Pro,high,true,true
player_1684,inst_814296,2024-11-20T03:00:00.000Z,l2m_launch_kr,rpg_interest,pvp_highlight,meta_ads,RU,ios,iPhone 14,mid,true,true
player_1685,inst_724427,2024-10-09T04:00:00.000Z,l2m_brand_global,rpg_interest,guild_war_cg,influencer,TH,android,Xiaomi 14,low,true,true
player_1686,inst_613657,2025-01-16T19:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,influencer,JP,ios,iPad Pro 12.9,mid,true,true
player_1687,inst_969292,2024-10-18T10:00:00.000Z,l2m_lookalike_jp,high_spender_lal,pvp_highlight,organic,RU,android,Xiaomi 14,low,true,true
player_1688,inst_939095,2024-11-05T22:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,pvp_highlight,google_uac,BR,ios,iPhone 15 Pro,mid,false,true
player_1689,inst_428854,2024-12-13T20:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,organic,DE,ios,iPhone 15 Pro,low,true,true
player_1690,inst_305598,2024-10-01T01:00:00.000Z,l2m_broad_sea,broad_male_25_44,gacha_reveal,influencer,US,android,OPPO Find X7,high,true,true
player_1691,inst_221401,2024-11-05T10:00:00.000Z,l2m_launch_kr,new_installer_ret,pvp_highlight,influencer,US,ios,iPhone 15 Pro,high,true,true
player_1692,inst_659161,2024-11-10T03:00:00.000Z,l2m_launch_kr,mmorpg_gamers,cinematic_trailer,unity_ads,DE,android,Pixel 8,high,true,true
player_1693,inst_443096,2024-10-30T23:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,organic,DE,ios,iPhone 13,mid,true,false
player_1694,inst_864000,2024-12-27T09:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,organic,JP,android,Xiaomi 14,high,true,true
player_1695,inst_723447,2024-12-24T10:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,influencer,TH,android,Pixel 8,high,false,true
player_1696,inst_340019,2024-12-02T19:00:00.000Z,l2m_retarget_us,broad_male_25_44,guild_war_cg,google_uac,KR,android,OnePlus 12,mid,false,true
player_1697,inst_220431,2025-01-20T10:00:00.000Z,l2m_brand_global,new_installer_ret,gameplay_boss,organic,TW,android,Xiaomi 14,low,true,true
player_1698,inst_702097,2024-10-22T02:00:00.000Z,l2m_video_tw,rpg_interest,guild_war_cg,google_uac,US,android,Xiaomi 14,low,true,true
player_1699,inst_967789,2024-11-03T02:00:00.000Z,l2m_broad_sea,rpg_interest,gacha_reveal,meta_ads,TW,ios,iPad Pro 12.9,low,true,true
player_1700,inst_790605,2024-11-03T13:00:00.000Z,l2m_video_tw,mmorpg_gamers,gacha_reveal,organic,TH,android,Pixel 8,high,true,true
player_1701,inst_230576,2024-12-22T09:00:00.000Z,l2m_broad_sea,rpg_interest,guild_war_cg,tiktok,KR,android,Xiaomi 14,low,true,true
player_1702,inst_593450,2024-11-11T19:00:00.000Z,l2m_brand_global,mmorpg_gamers,guild_war_cg,meta_ads,KR,ios,iPhone 13,high,true,true
player_1703,inst_897259,2024-11-10T09:00:00.000Z,l2m_broad_sea,rpg_interest,gacha_reveal,meta_ads,DE,ios,iPhone 14,mid,false,true
player_1704,inst_320789,2024-10-12T15:00:00.000Z,l2m_launch_kr,new_installer_ret,gameplay_boss,influencer,TW,ios,iPhone 13,high,true,true
player_1705,inst_972877,2025-01-08T18:00:00.000Z,l2m_broad_sea,broad_male_25_44,cinematic_trailer,meta_ads,BR,android,OnePlus 12,mid,true,false
player_1706,inst_217958,2024-11-07T01:00:00.000Z,l2m_video_tw,broad_male_25_44,gameplay_boss,influencer,TW,ios,iPhone 14,mid,true,true
player_1707,inst_979543,2025-01-08T01:00:00.000Z,l2m_brand_global,mmorpg_gamers,guild_war_cg,organic,BR,ios,iPhone 14,high,true,true
player_1708,inst_538863,2025-01-11T05:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,google_uac,BR,android,OPPO Find X7,high,true,true
player_1709,inst_986787,2024-11-13T15:00:00.000Z,l2m_retarget_us,broad_male_25_44,guild_war_cg,tiktok,DE,android,OnePlus 12,low,false,true
player_1710,inst_911409,2025-01-13T09:00:00.000Z,l2m_lookalike_jp,new_installer_ret,cinematic_trailer,influencer,KR,android,OnePlus 12,low,true,true
player_1711,inst_900728,2024-10-10T04:00:00.000Z,l2m_launch_kr,mmorpg_gamers,guild_war_cg,tiktok,RU,android,Xiaomi 14,high,true,false
player_1712,inst_696782,2024-12-23T07:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,tiktok,US,ios,iPhone 13,high,true,true
player_1713,inst_145432,2025-01-17T15:00:00.000Z,l2m_broad_sea,mmorpg_gamers,pvp_highlight,google_uac,TH,ios,iPhone 15 Pro,low,true,true
player_1714,inst_316965,2024-12-14T15:00:00.000Z,l2m_video_tw,broad_male_25_44,cinematic_trailer,tiktok,BR,ios,iPhone 14,mid,true,false
player_1715,inst_170521,2024-10-10T07:00:00.000Z,l2m_brand_global,mmorpg_gamers,cinematic_trailer,meta_ads,US,ios,iPhone 13,low,true,true
player_1716,inst_264832,2024-11-23T00:00:00.000Z,l2m_launch_kr,new_installer_ret,cinematic_trailer,meta_ads,TW,ios,iPad Pro 12.9,high,true,true
player_1717,inst_398793,2024-10-27T05:00:00.000Z,l2m_video_tw,new_installer_ret,gameplay_boss,organic,JP,android,Pixel 8,mid,true,true
player_1718,inst_853179,2024-12-31T18:00:00.000Z,l2m_retarget_us,mmorpg_gamers,gameplay_boss,influencer,TW,ios,iPhone 14,mid,false,true
player_1719,inst_924042,2024-12-26T12:00:00.000Z,l2m_lookalike_jp,high_spender_lal,gacha_reveal,unity_ads,TW,ios,iPhone 13,high,true,true
player_1720,inst_330906,2024-10-01T15:00:00.000Z,l2m_launch_kr,new_installer_ret,pvp_highlight,organic,KR,ios,iPhone 14,mid,false,false
player_1721,inst_740146,2025-01-23T13:00:00.000Z,l2m_broad_sea,rpg_interest,gacha_reveal,unity_ads,US,ios,iPhone 15 Pro,mid,true,true
player_1722,inst_875473,2024-11-29T07:00:00.000Z,l2m_lookalike_jp,rpg_interest,cinematic_trailer,tiktok,RU,android,Xiaomi 14,mid,true,true
player_1723,inst_533188,2024-10-08T05:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,influencer,TH,android,Samsung Galaxy S24,high,false,false
player_1724,inst_818283,2025-01-09T16:00:00.000Z,l2m_lookalike_jp,new_installer_ret,pvp_highlight,google_uac,JP,ios,iPhone 14,mid,false,true
player_1725,inst_273207,2025-01-13T15:00:00.000Z,l2m_lookalike_jp,new_installer_ret,cinematic_trailer,organic,TW,ios,iPhone 13,mid,true,true
player_1726,inst_268925,2025-01-26T20:00:00.000Z,l2m_lookalike_jp,high_spender_lal,guild_war_cg,unity_ads,TH,ios,iPhone 14,high,false,true
player_1727,inst_708177,2024-11-02T04:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,tiktok,JP,android,Pixel 8,low,true,false
player_1728,inst_270326,2025-01-02T10:00:00.000Z,l2m_video_tw,new_installer_ret,gameplay_boss,google_uac,KR,ios,iPhone 13,mid,true,true
player_1729,inst_845827,2024-10-08T14:00:00.000Z,l2m_brand_global,new_installer_ret,cinematic_trailer,unity_ads,TW,android,Pixel 8,low,true,true
player_1730,inst_316916,2025-01-03T00:00:00.000Z,l2m_video_tw,mmorpg_gamers,gacha_reveal,tiktok,TW,ios,iPad Pro 12.9,mid,true,true
player_1731,inst_107211,2024-12-30T12:00:00.000Z,l2m_video_tw,rpg_interest,gacha_reveal,meta_ads,KR,android,Xiaomi 14,mid,true,true
player_1732,inst_532443,2024-11-02T23:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,cinematic_trailer,organic,TH,android,Pixel 8,mid,true,true
player_1733,inst_983581,2024-12-04T19:00:00.000Z,l2m_broad_sea,mmorpg_gamers,guild_war_cg,tiktok,US,ios,iPhone 14,low,true,true
player_1734,inst_900979,2024-11-23T12:00:00.000Z,l2m_brand_global,rpg_interest,cinematic_trailer,organic,US,ios,iPhone 14,low,true,true
player_1735,inst_900031,2024-11-03T01:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gameplay_boss,meta_ads,JP,ios,iPhone 13,mid,true,true
player_1736,inst_685505,2024-10-06T06:00:00.000Z,l2m_brand_global,new_installer_ret,pvp_highlight,unity_ads,US,android,Xiaomi 14,mid,true,false
player_1737,inst_125040,2024-12-09T17:00:00.000Z,l2m_lookalike_jp,high_spender_lal,pvp_highlight,tiktok,TW,ios,iPhone 15 Pro,low,true,false
player_1738,inst_595322,2025-01-07T03:00:00.000Z,l2m_brand_global,high_spender_lal,gameplay_boss,organic,TW,ios,iPhone 15 Pro,high,true,true
player_1739,inst_712342,2025-01-26T12:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,influencer,US,android,Samsung Galaxy S24,mid,true,true
player_1740,inst_256755,2024-12-17T07:00:00.000Z,l2m_retarget_us,high_spender_lal,guild_war_cg,organic,KR,android,Pixel 8,low,true,true
player_1741,inst_277328,2024-10-16T01:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,unity_ads,RU,ios,iPhone 14,low,true,false
player_1742,inst_254834,2024-10-25T00:00:00.000Z,l2m_broad_sea,high_spender_lal,guild_war_cg,influencer,DE,ios,iPhone 14,mid,false,true
player_1743,inst_742814,2025-01-06T05:00:00.000Z,l2m_retarget_us,rpg_interest,pvp_highlight,google_uac,JP,android,Samsung Galaxy S24,mid,true,true
player_1744,inst_683408,2024-11-26T15:00:00.000Z,l2m_video_tw,new_installer_ret,pvp_highlight,influencer,TW,android,OPPO Find X7,high,true,false
player_1745,inst_454753,2024-10-05T13:00:00.000Z,l2m_video_tw,mmorpg_gamers,gacha_reveal,meta_ads,JP,android,OnePlus 12,high,true,true
player_1746,inst_156457,2024-10-19T06:00:00.000Z,l2m_retarget_us,high_spender_lal,cinematic_trailer,organic,KR,android,OPPO Find X7,mid,true,false
player_1747,inst_774978,2024-12-19T16:00:00.000Z,l2m_brand_global,mmorpg_gamers,pvp_highlight,tiktok,TH,ios,iPhone 14,low,false,false
player_1748,inst_389165,2024-10-14T20:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,unity_ads,RU,android,OPPO Find X7,high,true,false
player_1749,inst_765286,2024-11-18T10:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,google_uac,DE,android,Xiaomi 14,high,false,false
player_1750,inst_737357,2025-01-06T23:00:00.000Z,l2m_retarget_us,rpg_interest,guild_war_cg,google_uac,KR,ios,iPhone 13,high,false,true
player_1751,inst_275861,2024-10-18T09:00:00.000Z,l2m_launch_kr,broad_male_25_44,guild_war_cg,meta_ads,BR,ios,iPad Pro 12.9,high,false,true
player_1752,inst_597212,2024-10-31T21:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,google_uac,JP,ios,iPhone 14,high,true,true
player_1753,inst_730579,2024-11-25T05:00:00.000Z,l2m_video_tw,broad_male_25_44,cinematic_trailer,organic,BR,android,Pixel 8,low,true,true
player_1754,inst_590123,2025-01-11T18:00:00.000Z,l2m_video_tw,broad_male_25_44,gameplay_boss,unity_ads,KR,ios,iPad Pro 12.9,low,true,true
player_1755,inst_524519,2024-10-06T00:00:00.000Z,l2m_video_tw,broad_male_25_44,cinematic_trailer,tiktok,TH,android,OnePlus 12,low,true,true
player_1756,inst_689464,2025-01-09T13:00:00.000Z,l2m_brand_global,high_spender_lal,guild_war_cg,unity_ads,JP,android,Xiaomi 14,low,true,true
player_1757,inst_830453,2025-01-19T09:00:00.000Z,l2m_video_tw,rpg_interest,gacha_reveal,tiktok,DE,android,Pixel 8,low,false,true
player_1758,inst_202648,2025-01-26T17:00:00.000Z,l2m_brand_global,new_installer_ret,gameplay_boss,tiktok,DE,ios,iPad Pro 12.9,high,false,false
player_1759,inst_605540,2025-01-15T03:00:00.000Z,l2m_video_tw,high_spender_lal,gacha_reveal,google_uac,TW,android,Samsung Galaxy S24,high,true,true
player_1760,inst_911020,2024-11-02T20:00:00.000Z,l2m_broad_sea,mmorpg_gamers,cinematic_trailer,organic,DE,ios,iPhone 13,mid,true,false
player_1761,inst_301455,2024-10-25T06:00:00.000Z,l2m_launch_kr,broad_male_25_44,gacha_reveal,unity_ads,KR,android,OPPO Find X7,low,true,true
player_1762,inst_618560,2024-10-19T04:00:00.000Z,l2m_brand_global,mmorpg_gamers,gacha_reveal,influencer,TH,android,Samsung Galaxy S24,low,true,true
player_1763,inst_851521,2024-12-18T14:00:00.000Z,l2m_retarget_us,new_installer_ret,gacha_reveal,meta_ads,RU,ios,iPhone 14,high,false,true
player_1764,inst_999012,2024-10-18T02:00:00.000Z,l2m_lookalike_jp,new_installer_ret,cinematic_trailer,meta_ads,TH,android,Samsung Galaxy S24,high,true,true
player_1765,inst_619789,2024-12-04T23:00:00.000Z,l2m_video_tw,mmorpg_gamers,gacha_reveal,meta_ads,BR,android,OPPO Find X7,mid,true,true
player_1766,inst_411718,2025-01-05T01:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gacha_reveal,organic,TH,android,OPPO Find X7,high,true,false
player_1767,inst_913979,2024-12-03T04:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,guild_war_cg,meta_ads,RU,android,OPPO Find X7,high,true,true
player_1768,inst_772827,2024-12-02T19:00:00.000Z,l2m_video_tw,rpg_interest,pvp_highlight,unity_ads,JP,android,OnePlus 12,low,true,true
player_1769,inst_603412,2025-01-09T12:00:00.000Z,l2m_brand_global,mmorpg_gamers,gameplay_boss,google_uac,BR,ios,iPhone 15 Pro,mid,true,true
player_1770,inst_929414,2024-10-03T14:00:00.000Z,l2m_brand_global,mmorpg_gamers,gameplay_boss,organic,JP,ios,iPhone 14,mid,true,false
player_1771,inst_232280,2024-11-14T04:00:00.000Z,l2m_retarget_us,mmorpg_gamers,guild_war_cg,meta_ads,JP,ios,iPhone 13,low,true,true
player_1772,inst_309803,2024-10-08T22:00:00.000Z,l2m_brand_global,new_installer_ret,pvp_highlight,meta_ads,JP,android,Pixel 8,high,true,true
player_1773,inst_449746,2024-11-27T14:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,tiktok,US,ios,iPhone 13,low,false,true
player_1774,inst_305110,2025-01-23T18:00:00.000Z,l2m_retarget_us,mmorpg_gamers,pvp_highlight,influencer,TW,ios,iPhone 15 Pro,low,false,true
player_1775,inst_142135,2024-11-14T23:00:00.000Z,l2m_brand_global,mmorpg_gamers,gameplay_boss,google_uac,JP,ios,iPhone 15 Pro,mid,false,true
player_1776,inst_579718,2024-10-10T20:00:00.000Z,l2m_broad_sea,new_installer_ret,pvp_highlight,organic,DE,android,Xiaomi 14,high,true,true
player_1777,inst_551817,2024-11-16T09:00:00.000Z,l2m_broad_sea,rpg_interest,cinematic_trailer,organic,KR,ios,iPhone 14,mid,false,false
player_1778,inst_708615,2024-12-29T14:00:00.000Z,l2m_lookalike_jp,broad_male_25_44,gacha_reveal,unity_ads,JP,android,Samsung Galaxy S24,mid,true,true
player_1779,inst_676394,2024-11-29T03:00:00.000Z,l2m_brand_global,mmorpg_gamers,guild_war_cg,tiktok,RU,ios,iPhone 15 Pro,high,false,false
player_1780,inst_645535,2024-12-29T02:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,tiktok,DE,android,OPPO Find X7,low,true,true
player_1781,inst_599929,2024-11-23T14:00:00.000Z,l2m_brand_global,mmorpg_gamers,cinematic_trailer,tiktok,JP,ios,iPhone 13,low,true,false
player_1782,inst_965611,2025-01-13T02:00:00.000Z,l2m_video_tw,new_installer_ret,cinematic_trailer,unity_ads,RU,android,Pixel 8,low,true,true
player_1783,inst_604724,2025-01-26T13:00:00.000Z,l2m_broad_sea,high_spender_lal,cinematic_trailer,tiktok,KR,ios,iPhone 15 Pro,low,false,true
player_1784,inst_587633,2024-12-25T05:00:00.000Z,l2m_retarget_us,rpg_interest,gameplay_boss,unity_ads,KR,android,Samsung Galaxy S24,mid,false,true
player_1785,inst_990953,2025-01-30T22:00:00.000Z,l2m_launch_kr,mmorpg_gamers,gameplay_boss,organic,DE,android,OnePlus 12,mid,true,true
player_1786,inst_819946,2024-11-26T21:00:00.000Z,l2m_lookalike_jp,new_installer_ret,gacha_reveal,unity_ads,US,android,Pixel 8,high,false,true
player_1787,inst_453648,2024-12-25T09:00:00.000Z,l2m_retarget_us,high_spender_lal,gameplay_boss,unity_ads,DE,ios,iPhone 14,low,true,false
player_1788,inst_360523,2024-10-05T20:00:00.000Z,l2m_launch_kr,new_installer_ret,guild_war_cg,tiktok,TW,android,Xiaomi 14,mid,true,true
player_1789,inst_534345,2025-01-06T01:00:00.000Z,l2m_retarget_us,rpg_interest,cinematic_trailer,unity_ads,KR,ios,iPhone 15 Pro,high,true,true
player_1790,inst_705702,2024-11-01T10:00:00.000Z,l2m_launch_kr,high_spender_lal,cinematic_trailer,google_uac,TW,android,OnePlus 12,low,true,true
player_1791,inst_415408,2024-11-15T02:00:00.000Z,l2m_launch_kr,high_spender_lal,pvp_highlight,influencer,DE,ios,iPhone 15 Pro,high,false,true
player_1792,inst_135282,2024-12-23T21:00:00.000Z,l2m_brand_global,new_installer_ret,guild_war_cg,google_uac,DE,android,Xiaomi 14,mid,true,false
player_1793,inst_862678,2024-12-19T15:00:00.000Z,l2m_lookalike_jp,new_installer_ret,cinematic_trailer,tiktok,DE,android,Samsung Galaxy S24,mid,true,true
player_1794,inst_730767,2024-11-25T01:00:00.000Z,l2m_retarget_us,high_spender_lal,cinematic_trailer,unity_ads,KR,android,Pixel 8,mid,true,true
player_1795,inst_743414,2024-11-25T19:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gameplay_boss,google_uac,TH,android,OPPO Find X7,mid,true,true
player_1796,inst_212607,2025-01-22T13:00:00.000Z,l2m_brand_global,mmorpg_gamers,pvp_highlight,influencer,DE,ios,iPhone 14,high,true,true
player_1797,inst_727463,2024-12-26T03:00:00.000Z,l2m_lookalike_jp,high_spender_lal,guild_war_cg,tiktok,BR,ios,iPhone 15 Pro,mid,true,true
player_1798,inst_547490,2024-12-20T06:00:00.000Z,l2m_lookalike_jp,rpg_interest,cinematic_trailer,meta_ads,BR,android,OnePlus 12,high,true,true
player_1799,inst_981016,2024-11-16T23:00:00.000Z,l2m_broad_sea,new_installer_ret,guild_war_cg,unity_ads,US,ios,iPhone 15 Pro,high,true,false
player_1800,inst_410514,2024-12-23T04:00:00.000Z,l2m_video_tw,new_installer_ret,cinematic_trailer,meta_ads,TW,android,OnePlus 12,low,true,true
player_1801,inst_840851,2025-01-12T05:00:00.000Z,l2m_brand_global,high_spender_lal,pvp_highlight,google_uac,TH,ios,iPhone 14,high,true,true
player_1802,inst_827967,2025-01-29T23:00:00.000Z,l2m_broad_sea,mmorpg_gamers,pvp_highlight,tiktok,US,android,Xiaomi 14,low,false,false
player_1803,inst_746560,2024-10-24T09:00:00.000Z,l2m_retarget_us,high_spender_lal,guild_war_cg,google_uac,KR,ios,iPhone 14,low,true,false
player_1804,inst_897772,2024-12-02T05:00:00.000Z,l2m_brand_global,high_spender_lal,gameplay_boss,meta_ads,KR,ios,iPhone 15 Pro,low,true,false
player_1805,inst_734396,2025-01-26T16:00:00.000Z,l2m_brand_global,rpg_interest,gameplay_boss,meta_ads,US,android,Xiaomi 14,high,true,true
player_1806,inst_189651,2024-12-22T15:00:00.000Z,l2m_retarget_us,new_installer_ret,pvp_highlight,organic,KR,android,OPPO Find X7,low,true,true
player_1807,inst_728412,2024-12-20T01:00:00.000Z,l2m_retarget_us,broad_male_25_44,gameplay_boss,influencer,DE,android,OPPO Find X7,mid,true,true
player_1808,inst_151402,2024-11-07T10:00:00.000Z,l2m_brand_global,high_spender_lal,gameplay_boss,organic,KR,android,OPPO Find X7,low,true,false
player_1809,inst_215925,2025-01-30T16:00:00.000Z,l2m_brand_global,new_installer_ret,gameplay_boss,meta_ads,US,ios,iPhone 13,mid,false,true
player_1810,inst_612090,2024-12-16T21:00:00.000Z,l2m_launch_kr,broad_male_25_44,guild_war_cg,google_uac,RU,ios,iPhone 13,low,true,true
player_1811,inst_609941,2025-01-13T06:00:00.000Z,l2m_brand_global,high_spender_lal,cinematic_trailer,google_uac,KR,android,OPPO Find X7,high,true,false
player_1812,inst_850459,2024-11-15T04:00:00.000Z,l2m_broad_sea,high_spender_lal,gameplay_boss,tiktok,RU,ios,iPhone 13,low,true,true
player_1813,inst_723525,2024-10-27T12:00:00.000Z,l2m_brand_global,new_installer_ret,gameplay_boss,influencer,TW,ios,iPad Pro 12.9,mid,true,true
player_1814,inst_859383,2024-10-10T01:00:00.000Z,l2m_launch_kr,new_installer_ret,gameplay_boss,tiktok,JP,ios,iPad Pro 12.9,mid,true,false
player_1815,inst_846878,2024-12-06T17:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,gameplay_boss,meta_ads,RU,android,OPPO Find X7,low,true,true
player_1816,inst_909006,2024-12-01T17:00:00.000Z,l2m_video_tw,rpg_interest,gameplay_boss,organic,TH,ios,iPhone 13,low,true,true
player_1817,inst_552325,2025-01-24T00:00:00.000Z,l2m_brand_global,broad_male_25_44,cinematic_trailer,google_uac,TH,ios,iPhone 13,mid,true,true
player_1818,inst_271192,2024-12-22T03:00:00.000Z,l2m_brand_global,new_installer_ret,cinematic_trailer,unity_ads,DE,ios,iPhone 15 Pro,high,true,true
player_1819,inst_221426,2024-10-08T20:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,guild_war_cg,organic,TW,android,Pixel 8,low,true,true
player_1820,inst_511450,2024-11-23T20:00:00.000Z,l2m_lookalike_jp,new_installer_ret,gameplay_boss,unity_ads,TW,ios,iPhone 13,low,true,true
player_1821,inst_950105,2024-11-11T17:00:00.000Z,l2m_retarget_us,broad_male_25_44,gameplay_boss,influencer,BR,ios,iPad Pro 12.9,high,true,true
player_1822,inst_624037,2024-10-31T10:00:00.000Z,l2m_launch_kr,rpg_interest,gacha_reveal,google_uac,US,ios,iPhone 15 Pro,high,true,true
player_1823,inst_568413,2024-12-23T03:00:00.000Z,l2m_broad_sea,broad_male_25_44,gameplay_boss,organic,BR,android,OnePlus 12,low,true,true
player_1824,inst_770842,2024-12-08T13:00:00.000Z,l2m_lookalike_jp,mmorpg_gamers,guild_war_cg,tiktok,RU,ios,iPhone 13,low,true,true
player_1825,inst_173878,2025-01-07T16:00:00.000Z,l2m_lookalike_jp,new_installer_ret,guild_war_cg,tiktok,JP,android,Xiaomi 14,low,true,true
player_1826,inst_694151,2024-12-26T12:00:00.000Z,l2m_broad_sea,mmorpg_gamers,gacha_reveal,google_uac,TH,ios,iPhone 13,low,true,false
player_1827,inst_898575,2025-01-21T05:00:00.000Z,l2m_brand_global,broad_male_25_44,pvp_highlight,tiktok,RU,android,Samsung Galaxy S24,mid,true,true
player_1828,inst_503683,2024-11-13T12:00:00.000Z,l2m_lookalike_jp,high_spender_lal,guild_war_cg,tiktok,TH,android,OnePlus 12,low,true,true
player_1829,inst_282391,2024-12-11T12:00:00.000Z,l2m_launch_kr,broad_male_25_44,guild_war_cg,google_uac,JP,ios,iPad Pro 12.9,mid,true,true
player_1830,inst_164621,2024-10-20T23:00:00.000Z,l2m_video_tw,high_spender_lal,pvp_highlight,organic,JP,ios,iPhone 14,mid,true,false
player_1831,inst_260220,2024-11-09T15:00:00.000Z,l2m_launch_kr,rpg_interest,cinematic_trailer,influencer,TW,ios,iPhone 13,low,true,true
player_1832,inst_571430,2024-11-04T10:00:00.000Z,l2m_video_tw,broad_male_25_44,gameplay_boss,tiktok,DE,ios,iPhone 13,high,true,true
player_1833,inst_730559,2024-12-02T18:00:00.000Z,l2m_broad_sea,broad_male_25_44,pvp_highlight,meta_ads,TH,ios,iPad Pro 12.9,mid,true,true
player_1834,inst_603013,2024-11-13T10:00:00.000Z,l2m_broad_sea,new_installer_ret,pvp_highlight,meta_ads,DE,android,OPPO Find X7,low,true,true
player_1835,inst_741955,2024-11-12T10:00:00.000Z,l2m_launch_kr,broad_male_25_44,guild_war_cg,organic,JP,android,Pixel 8,high,true,true
player_1836,inst_421211,2024-10-23T23:00:00.000Z,l2m_broad_sea,high_spender_lal,gacha_reveal,meta_ads,RU,android,Pixel 8,low,true,true
player_1837,inst_707878,2024-12-07T19:00:00.000Z,l2m_video_tw,rpg_interest,gacha_reveal,google_uac,KR,ios,iPhone 14,low,false,true
