game_user_id,install_date,ua_cost,ltv_d3,ltv_d7,ltv_d30,ltv_d90,is_payer_by_d3,is_payer_by_d7,is_payer_by_d30,is_payer_by_d90,profit_d90,late_monetizer_flag,false_early_payer_flag,active_days_w7d,sessions_cnt_w7d,max_level_w7d
player_00839,2025-01-14,8.12,0,0,0,0,0,0,0,0,-8.12,0,0,0,0,8
player_00840,2025-01-07,5.75,104.29,108.71,122.34,136.19,1,1,1,1,130.44,0,0,1,3,18
player_00841,2024-10-11,5.47,0,0,0,0,0,0,0,0,-5.47,1,0,3,7,34
player_00842,2024-10-27,5.37,0,0,0,0,0,0,0,0,-5.37,0,0,4,4,17
player_00843,2024-10-24,2.12,0,0,0,0,0,0,0,0,-2.12,0,0,4,9,24
player_00844,2024-10-01,6.68,0,0,0,0,0,0,0,0,-6.68,0,0,4,9,40
player_00845,2025-01-28,4.01,0,0,0,0,0,0,0,0,-4.01,0,0,1,2,41
player_00846,2025-01-23,8.16,27.95,28.94,85.61,234.96,1,1,1,1,226.8,0,0,5,11,44
player_00847,2024-11-19,2.6,2.92,4,26.96,52.43,1,1,1,1,49.83,0,0,5,11,43
player_00848,2024-11-22,3.64,9.38,32.27,53.76,72.78,1,1,1,1,69.14,0,0,5,10,20
player_00849,2024-12-24,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7
player_00850,2025-01-29,6.56,0,0,83.9,193.98,0,0,1,1,187.42,1,0,1,3,24
player_00851,2024-12-29,1.62,2.57,2.57,24.82,121.79,1,1,1,1,120.17,0,0,0,0,17
player_00852,2025-01-15,6.02,8.65,18.5,28.52,55.36,1,1,1,1,49.34,0,0,4,9,37
player_00853,2024-10-21,0,0,0,37.5,173.05,0,0,1,1,173.05,1,0,6,16,45
player_00854,2024-12-15,5.99,5.28,11.74,112.39,250.36,1,1,1,1,244.37,0,0,5,11,16
player_00855,2024-11-02,7.03,0,0,0,0,0,0,0,0,-7.03,1,0,4,8,40
player_00856,2024-10-22,1.84,0,0,0,0,0,0,0,0,-1.84,0,0,0,0,13
player_00857,2025-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
player_00858,2025-01-15,7.21,0,0,0,0,0,0,0,0,-7.21,0,0,5,10,36
player_00859,2024-10-16,9.37,0,0,0,0,0,0,0,0,-9.37,0,0,1,2,10
player_00860,2025-01-18,5,48.57,48.57,101.14,115.43,1,1,1,1,110.43,0,0,7,15,24
player_00861,2024-11-29,5.37,0,0,0,0,0,0,0,0,-5.37,0,0,0,0,3
player_00862,2025-01-21,2,3.08,22.26,27.48,54.68,1,1,1,1,52.68,0,0,1,2,24
player_00863,2024-11-07,8.99,0,0,0,0,0,0,0,0,-8.99,0,0,4,9,33
player_00864,2024-11-17,8.67,0,0,0,0,0,0,0,0,-8.67,0,0,0,0,6
player_00865,2025-01-22,1.59,0,0,0,0,0,0,0,0,-1.59,0,0,0,0,9
player_00866,2024-11-30,5.79,0,0,0,0,0,0,0,0,-5.79,0,0,1,1,18
player_00867,2024-11-10,9.64,0,0,0,0,0,0,0,0,-9.64,0,0,2,5,6
player_00868,2024-10-07,6.94,1.74,1.74,6.7,20.52,1,1,1,1,13.58,0,0,2,5,8
player_00869,2024-10-28,10.72,0,0,0,0,0,0,0,0,-10.72,0,0,2,4,11
player_00870,2024-10-21,6.14,0,0,0,0,0,0,0,0,-6.14,0,0,0,0,9
player_00871,2025-01-21,6.42,4.92,10.47,42.35,58.73,1,1,1,1,52.31,0,0,2,4,19
player_00872,2024-12-26,9.79,8.22,130.86,155.64,242.77,1,1,1,1,232.98,0,0,4,8,38
player_00873,2024-11-21,0,11.34,27.93,89.7,163.8,1,1,1,1,163.8,0,0,5,10,30
player_00874,2024-10-12,4.25,0,0,0,0,0,0,0,0,-4.25,0,0,5,12,40
player_00875,2025-01-26,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9
player_00876,2024-10-16,0,0,0,0,0,0,0,0,0,0,0,0,5,11,30
player_00877,2025-01-08,3.92,0,0,0,0,0,0,0,0,-3.92,0,0,0,0,3
player_00878,2024-12-31,6.73,22.9,33.24,50.82,108.56,1,1,1,1,101.83,0,0,3,7,36
player_00879,2024-12-18,6.48,17.76,75.11,79.54,92.62,1,1,1,1,86.14,0,0,3,6,6
player_00880,2024-11-24,7.84,22.87,132.38,183.86,303.11,1,1,1,1,295.27,0,0,4,8,28
player_00881,2024-12-18,2.11,6.17,135.53,155.26,181.98,1,1,1,1,179.87,0,0,2,3,20
player_00882,2024-11-29,2.5,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,2
player_00883,2024-10-20,9.73,0,75.42,179.93,331.57,0,1,1,1,321.84,0,0,2,4,24
player_00884,2024-11-01,6.96,0,0,0,0,0,0,0,0,-6.96,0,0,2,6,15
player_00885,2024-12-16,2.39,0,0,0,0,0,0,0,0,-2.39,0,0,4,5,15
player_00886,2024-10-13,0,56.79,111.6,169.98,198.43,1,1,1,1,198.43,0,0,4,8,22
player_00887,2024-10-02,8.69,0,0,0,0,0,0,0,0,-8.69,1,0,3,6,27
player_00888,2024-10-02,6.75,6.08,31.34,47.26,68.98,1,1,1,1,62.23,0,0,5,10,41
player_00889,2024-10-01,9.15,8.4,23.75,148.99,176.81,1,1,1,1,167.66,0,0,3,6,32
player_00890,2024-10-26,11.34,0,0,0,0,0,0,0,0,-11.34,0,0,1,1,9
player_00891,2025-01-23,3.57,0,0,0,0,0,0,0,0,-3.57,0,0,3,8,25
player_00892,2024-11-23,12.39,0,0,0,0,0,0,0,0,-12.39,0,0,2,2,7
player_00893,2024-11-20,5.33,0,0,0,0,0,0,0,0,-5.33,0,0,0,0,6
player_00894,2024-12-26,9.79,0,0,0,0,0,0,0,0,-9.79,0,0,5,11,44
player_00895,2025-01-23,8.16,0,0,0,0,0,0,0,0,-8.16,0,0,0,0,6
player_00896,2025-01-18,1.79,10.91,66.55,179.82,207.99,1,1,1,1,206.2,0,0,6,12,24
player_00897,2024-12-24,4.38,0,0,0,0,0,0,0,0,-4.38,0,0,0,0,6
player_00898,2024-12-06,6.69,0,0,0,0,0,0,0,0,-6.69,0,0,4,8,27
player_00899,2025-01-19,6.47,0,0,0,0,0,0,0,0,-6.47,0,0,1,1,15
player_00900,2024-12-05,2.96,2.82,26.1,31.3,45.49,1,1,1,1,42.53,0,0,5,10,34
player_00901,2024-12-31,0,0,0,0,0,0,0,0,0,0,0,0,4,8,42
player_00902,2024-12-04,4.65,0,0,0,0,0,0,0,0,-4.65,0,0,2,2,19
player_00903,2025-01-21,6.42,16.03,44.21,170.92,217.68,1,1,1,1,211.26,0,0,5,11,30
player_00904,2025-01-04,10.02,10.05,341.61,358.77,376.12,1,1,1,1,366.1,0,0,7,14,50
player_00905,2024-11-27,0,94.75,94.75,104.94,104.94,1,1,1,1,104.94,0,1,4,9,42
player_00906,2024-12-09,0,105.77,110.61,116.35,147.19,1,1,1,1,147.19,0,0,4,10,42
player_00907,2024-10-08,8.16,163.76,163.76,209.97,209.97,1,1,1,1,201.81,0,1,6,13,44
player_00908,2024-12-11,5.87,0,0,0,0,0,0,0,0,-5.87,0,0,1,1,10
player_00909,2024-11-27,3.44,7.86,17.6,41.19,56.66,1,1,1,1,53.22,0,0,3,7,34
player_00910,2024-12-21,10.2,0.99,5.36,22.53,97.76,1,1,1,1,87.56,0,0,5,10,9
player_00911,2024-12-11,9.41,0,0,0,0,0,0,0,0,-9.41,0,0,2,3,8
player_00912,2025-01-07,4.58,0.99,0.99,91.89,114.22,1,1,1,1,109.64,0,0,3,3,6
player_00913,2024-12-18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
player_00914,2025-01-08,7.31,0,0,0,0,0,0,0,0,-7.31,0,0,5,12,41
player_00915,2024-11-30,9.74,0,0,0,0,0,0,0,0,-9.74,0,0,4,9,35
player_00916,2024-10-16,0,23.41,23.41,63.55,74.02,1,1,1,1,74.02,0,0,2,5,29
player_00917,2024-12-19,5.96,0,0,0,0,0,0,0,0,-5.96,0,0,2,5,7
player_00918,2024-11-21,7.2,27.66,66.93,129.83,290.78,1,1,1,1,283.58,0,0,6,12,55
player_00919,2024-12-20,0,2.92,51.98,56.2,153.46,1,1,1,1,153.46,0,0,1,1,14
player_00920,2024-11-17,7.98,0,0,0,0,0,0,0,0,-7.98,0,0,3,7,10
player_00921,2024-10-26,9.6,0,0,0,0,0,0,0,0,-9.6,0,0,3,3,11
player_00922,2024-12-28,10.57,0,0,0,0,0,0,0,0,-10.57,0,0,0,0,6
player_00923,2025-01-30,2.46,0,0,0,0,0,0,0,0,-2.46,0,0,2,2,14
player_00924,2024-12-31,7.5,5.3,25.36,56.95,78,1,1,1,1,70.5,0,0,2,4,35
player_00925,2024-12-10,0,0,0,0,0,0,0,0,0,0,0,0,4,8,28
player_00926,2024-10-04,3.48,9.49,10.48,69.6,186.4,1,1,1,1,182.92,0,0,1,2,13
player_00927,2024-12-18,10.19,0,0,0,0,0,0,0,0,-10.19,0,0,1,2,12
player_00928,2025-01-15,5.06,0,0,0,0,0,0,0,0,-5.06,1,0,0,0,16
player_00929,2024-11-10,6.5,0,0,0,0,0,0,0,0,-6.5,0,0,0,0,5
player_00930,2025-01-07,8.38,110.1,124.32,229.36,248.57,1,1,1,1,240.19,0,0,0,0,27
player_00931,2024-11-16,6.56,0,0,0,0,0,0,0,0,-6.56,0,0,2,2,8
player_00932,2025-01-18,2.79,7.09,138.11,275.85,308.75,1,1,1,1,305.96,0,0,5,10,38
player_00933,2025-01-02,4.11,11.35,47,176.36,208.97,1,1,1,1,204.86,0,0,5,11,43
player_00934,2025-01-23,8.16,1.84,6.36,101.78,110.98,1,1,1,1,102.82,0,0,3,6,16
player_00935,2024-10-18,5.89,0,0,0,0,0,0,0,0,-5.89,0,0,2,3,8
player_00936,2024-11-15,1.57,0,0,0,0,0,0,0,0,-1.57,0,0,0,0,3
player_00937,2024-10-09,0,0,0,0,0,0,0,0,0,0,0,0,4,9,38
player_00938,2024-11-24,8.64,0,0,0,0,0,0,0,0,-8.64,0,0,1,2,19
player_00939,2025-01-01,7.42,9.78,26.75,83.11,100.7,1,1,1,1,93.28,0,0,0,0,19
player_00940,2025-01-11,0,0,0,0,0,0,0,0,0,0,0,0,4,9,42
player_00941,2024-12-12,5.98,0,0,0,0,0,0,0,0,-5.98,0,0,5,6,12
player_00942,2024-10-24,3.88,27.91,57.85,79.98,263.35,1,1,1,1,259.47,0,0,4,8,32
player_00943,2024-11-22,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10
player_00944,2024-12-18,9.45,3.7,98.06,119.45,147.38,1,1,1,1,137.93,0,0,5,10,22
player_00945,2025-01-20,9.07,0,0,0,0,0,0,0,0,-9.07,0,0,4,8,30
player_00946,2024-10-30,7.13,0.99,1.98,96.35,196.97,1,1,1,1,189.84,0,0,2,4,20
player_00947,2024-12-28,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6
player_00948,2024-12-06,8.87,0,0,0,0,0,0,0,0,-8.87,0,0,4,6,6
player_00949,2025-01-24,2.88,0,0,0,0,0,0,0,0,-2.88,0,0,5,13,45
player_00950,2024-12-12,2.64,0,0,0,0,0,0,0,0,-2.64,0,0,1,2,13
player_00951,2025-01-27,3.66,0.99,5.42,110.05,149.29,1,1,1,1,145.63,0,0,3,3,9
player_00952,2024-11-22,7.56,12.49,243.73,327.28,639.32,1,1,1,1,631.76,0,0,7,15,44
player_00953,2024-10-25,9.49,123.48,135.5,208.84,244.59,1,1,1,1,235.1,0,0,2,5,39
player_00954,2024-12-09,7.97,5.82,36.49,71.4,86.79,1,1,1,1,78.82,0,0,0,0,34
player_00955,2025-01-23,3.57,0,0,0,0,0,0,0,0,-3.57,0,0,3,6,34
player_00956,2025-01-08,7.31,2.24,129.26,162.19,223.82,1,1,1,1,216.51,0,0,6,13,18
player_00957,2024-11-23,4.69,14.08,36.35,41.6,169.53,1,1,1,1,164.84,0,0,4,8,37
player_00958,2025-01-20,0,5.22,158.57,168.63,179,1,1,1,1,179,0,0,0,0,8
player_00959,2025-01-24,2.88,1.79,11.51,16.2,25.25,1,1,1,1,22.37,0,0,0,0,2
player_00960,2024-11-03,0,0,0,0,0,0,0,0,0,0,0,0,5,10,31
player_00961,2024-10-01,7.84,0,48.86,48.86,74.63,0,1,1,1,66.79,0,0,0,0,3
player_00962,2025-01-12,2.52,0,0,0,0,0,0,0,0,-2.52,0,0,5,12,30
player_00963,2024-12-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
player_00964,2025-01-11,7.13,0,0,0,0,0,0,0,0,-7.13,1,0,5,10,26
player_00965,2024-11-21,8.64,0,0,0,0,0,0,0,0,-8.64,0,0,5,10,21
player_00966,2025-01-26,10.93,10.3,27.13,113.68,221.06,1,1,1,1,210.13,0,0,4,5,16
player_00967,2025-01-08,0,0,0,164.14,226.01,0,0,1,1,226.01,1,0,5,12,33
player_00968,2024-12-13,7.08,0,0,0,0,0,0,0,0,-7.08,0,0,5,10,27
player_00969,2024-10-25,9.7,48.6,149.73,196.56,295.25,1,1,1,1,285.55,0,0,4,8,31
player_00970,2024-10-12,4.25,0,0,0,0,0,0,0,0,-4.25,0,0,1,1,2
player_00971,2024-11-30,8.2,5.34,31.64,36.72,95.17,1,1,1,1,86.97,0,0,4,8,20
player_00972,2024-12-05,5.47,0,0,0,0,0,0,0,0,-5.47,0,0,2,2,10
player_00973,2025-01-21,6.42,4.17,13.78,23.46,74.48,1,1,1,1,68.06,0,0,4,9,40
player_00974,2024-11-03,11.41,5.09,9.71,19.05,37.33,1,1,1,1,25.92,0,0,0,0,3
player_00975,2024-10-17,2.6,0,0,0,0,0,0,0,0,-2.6,0,0,3,8,26
player_00976,2025-01-11,4.9,8.78,36.26,141.32,152.73,1,1,1,1,147.83,0,0,7,14,45
player_00977,2024-10-06,0,0,0,0,0,0,0,0,0,0,0,0,4,9,23
player_00978,2024-12-17,12.43,0,0,0,0,0,0,0,0,-12.43,0,0,2,2,6
player_00979,2024-10-31,0,3.1,7.39,55.94,79.39,1,1,1,1,79.39,0,0,0,0,7
player_00980,2025-01-13,1.7,6.89,30.88,53.66,223.24,1,1,1,1,221.54,0,0,7,15,44
player_00981,2024-12-02,2.8,0,0,0,0,0,0,0,0,-2.8,0,0,2,2,12
player_00982,2024-11-27,0,5.12,52.24,95.99,170.29,1,1,1,1,170.29,0,0,3,7,40
player_00983,2024-12-29,3.64,0,0,0,0,0,0,0,0,-3.64,0,0,3,3,18
player_00984,2024-12-23,5.66,11.16,108.16,118.69,175.31,1,1,1,1,169.65,0,0,5,10,29
player_00985,2024-11-17,0,4.79,9.4,19.65,69.76,1,1,1,1,69.76,0,0,5,11,40
player_00986,2024-10-28,6.51,11.59,33.92,63.27,195.07,1,1,1,1,188.56,0,0,7,15,42
player_00987,2024-12-23,8.51,0,0,0,0,0,0,0,0,-8.51,0,0,3,4,9
player_00988,2024-12-14,9.62,2.01,6.87,28.25,81.33,1,1,1,1,71.71,0,0,3,3,8
player_00989,2024-12-26,7.95,0,0,0,0,0,0,0,0,-7.95,0,0,1,1,6
player_00990,2024-11-10,9.64,0,0,0,0,0,0,0,0,-9.64,0,0,1,1,4
player_00991,2024-11-26,6.59,0,0,0,0,0,0,0,0,-6.59,0,0,6,12,42
player_00992,2024-12-25,6.43,0,0,0,0,0,0,0,0,-6.43,0,0,1,2,17
player_00993,2024-10-26,0,0,0,0,0,0,0,0,0,0,0,0,1,2,15
player_00994,2024-12-11,9.41,11.32,77.04,110.36,314.23,1,1,1,1,304.82,0,0,6,12,64
player_00995,2024-12-07,8.75,11.39,39.71,168.57,334.99,1,1,1,1,326.24,0,0,6,13,26
player_00996,2025-01-05,3.19,0,0,0,0,0,0,0,0,-3.19,0,0,4,9,44
player_00997,2024-12-23,5.66,0,0,0,0,0,0,0,0,-5.66,0,0,3,7,27
player_00998,2024-11-24,0,23.04,81.45,109.68,283.99,1,1,1,1,283.99,0,0,5,11,27
player_00999,2025-01-03,0,0,0,0,0,0,0,0,0,0,0,0,2,5,8
player_01000,2024-10-19,4.32,0,0,20.33,133.05,0,0,1,1,128.73,1,0,1,2,19
player_01001,2024-12-17,8.18,4.99,15.45,25.68,41,1,1,1,1,32.82,0,0,2,4,5
player_01002,2025-01-13,4.76,0,0,0,0,0,0,0,0,-4.76,0,0,0,0,3
player_01003,2024-10-31,9.73,0,0,0,0,0,0,0,0,-9.73,0,0,1,1,8
player_01004,2024-12-16,4.49,0,0,0,0,0,0,0,0,-4.49,0,0,0,0,5
player_01005,2024-10-09,9.38,110.81,165.75,331.72,490.21,1,1,1,1,480.83,0,0,4,10,41
player_01006,2024-12-14,9.54,0,0,0,0,0,0,0,0,-9.54,0,0,1,1,3
player_01007,2024-10-28,3.96,0,0,0,0,0,0,0,0,-3.96,0,0,1,1,3
player_01008,2024-12-26,7.21,0,0,0,0,0,0,0,0,-7.21,0,0,5,10,22
player_01009,2025-01-18,10.27,5.17,31.66,103.81,120.39,1,1,1,1,110.12,0,0,1,3,25
player_01010,2024-10-03,8.22,5.46,15.74,52.64,86.74,1,1,1,1,78.52,0,0,3,6,35
player_01011,2024-11-27,6.01,9.97,103.18,144.47,210.15,1,1,1,1,204.14,0,0,0,0,7
player_01012,2024-10-08,8.16,26.82,32.61,170.88,305.35,1,1,1,1,297.19,0,0,5,11,43
player_01013,2024-10-12,6.18,0,0,0,0,0,0,0,0,-6.18,0,0,3,6,12
player_01014,2024-11-26,6.11,0.99,5.68,15.63,66.3,1,1,1,1,60.19,0,0,2,2,13
player_01015,2024-10-20,9.73,0,0,0,0,0,0,0,0,-9.73,0,0,6,12,27
player_01016,2025-01-20,9.07,0,0,0,0,0,0,0,0,-9.07,0,0,0,0,10
player_01017,2024-12-22,5.49,0,0,0,0,0,0,0,0,-5.49,0,0,3,6,21
player_01018,2024-11-27,11.9,0,0,0,0,0,0,0,0,-11.9,0,0,6,13,44
player_01019,2024-10-07,7.62,0,0,0,0,0,0,0,0,-7.62,0,0,7,16,31
player_01020,2024-10-21,5.01,4.41,22.23,39.79,44.35,1,1,1,1,39.34,0,0,2,2,9
player_01021,2025-01-12,5.02,0,0,0,26.86,0,0,0,1,21.84,0,0,1,1,16
player_01022,2024-10-28,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12
player_01023,2024-10-24,7.81,21.54,90.95,110.42,228.14,1,1,1,1,220.33,0,0,5,10,39
player_01024,2024-11-23,4.69,0,0,0,0,0,0,0,0,-4.69,0,0,3,7,18
player_01025,2025-01-08,5.12,0,0,0,0,0,0,0,0,-5.12,0,0,1,2,15
player_01026,2024-10-14,1.95,10.26,35.3,99.68,159.01,1,1,1,1,157.06,0,0,6,12,21
player_01027,2024-10-20,9.73,0,0,0,0,0,0,0,0,-9.73,0,0,5,7,25
player_01028,2025-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
player_01029,2024-12-25,5.77,0,0,0,0,0,0,0,0,-5.77,0,0,0,0,8
player_01030,2024-10-30,6.86,13.6,32.08,47.31,101.36,1,1,1,1,94.5,0,0,3,7,38
player_01031,2024-10-13,7.83,1.94,21,39.81,63.53,1,1,1,1,55.7,0,0,2,4,12
player_01032,2024-12-27,9.12,0,0,0,0,0,0,0,0,-9.12,0,0,1,2,15
player_01033,2024-11-11,5.46,0,0,0,0,0,0,0,0,-5.46,0,0,4,8,41
player_01034,2024-11-26,0,10.35,67.87,116.45,206.77,1,1,1,1,206.77,0,0,3,6,25
player_01035,2024-10-09,7.75,9.71,9.71,119.03,149.27,1,1,1,1,141.52,0,0,5,12,36
player_01036,2024-12-14,9.62,0,0,0,0,0,0,0,0,-9.62,0,0,0,0,12
player_01037,2024-12-02,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
player_01038,2024-11-04,4.9,5.69,29.47,42.09,93.91,1,1,1,1,89.01,0,0,5,10,49
player_01039,2024-11-04,0,7.27,71.01,81.02,96.81,1,1,1,1,96.81,0,0,4,8,33
player_01040,2024-12-26,9.79,2.58,91.63,100.59,109.18,1,1,1,1,99.39,0,0,3,6,6
player_01041,2024-10-08,0,0,0,0,0,0,0,0,0,0,1,0,6,12,37
player_01042,2025-01-02,4.56,0,0,0,0,0,0,0,0,-4.56,0,0,0,0,3
player_01043,2024-12-20,9.16,118.33,147.05,231.05,420.97,1,1,1,1,411.81,0,0,6,12,69
player_01044,2024-12-23,0,0,0,0,0,0,0,0,0,0,0,0,3,6,37
player_01045,2024-10-24,9.36,19.68,25.8,176.15,253.68,1,1,1,1,244.32,0,0,6,15,48
player_01046,2024-11-30,11.42,0,0,0,0,0,0,0,0,-11.42,0,0,1,1,10
player_01047,2024-12-14,8.94,0,0,8.07,13.68,0,0,1,1,4.74,0,0,0,0,10
player_01048,2024-11-13,3.31,0,0,0,0,0,0,0,0,-3.31,0,0,5,11,5
player_01049,2025-01-07,7.02,1.97,1.97,115.01,170.5,1,1,1,1,163.48,0,0,1,1,10
player_01050,2024-11-19,3.88,44.22,44.22,55.15,55.15,1,1,1,1,51.27,1,1,2,4,17
player_01051,2025-01-11,4.9,8.34,32.1,50.32,64.02,1,1,1,1,59.12,0,0,1,2,10
player_01052,2024-11-18,1.87,0,0,0,0,0,0,0,0,-1.87,0,0,0,0,2
player_01053,2024-10-15,9.16,0,0,34.9,129.86,0,0,1,1,120.7,1,0,4,10,41
player_01054,2024-10-17,4.83,0,0,0,0,0,0,0,0,-4.83,0,1,3,6,36
player_01055,2025-01-24,3.46,4.78,49.51,57.81,66.52,1,1,1,1,63.06,0,0,0,0,7
player_01056,2024-11-22,3.64,0,0,0,0,0,0,0,0,-3.64,0,0,5,6,12
player_01057,2024-10-15,0,2.16,12.6,28.68,46.98,1,1,1,1,46.98,0,0,3,6,31
player_01058,2024-10-28,3.98,0,0,0,0,0,0,0,0,-3.98,0,0,4,9,25
player_01059,2024-12-10,9.3,0,0,0,0,0,0,0,0,-9.3,0,0,4,8,34
player_01060,2024-11-27,6.01,0,0,0,0,0,0,0,0,-6.01,0,0,1,1,19
player_01061,2025-01-21,6.42,93.99,139.73,189.09,208.83,1,1,1,1,202.41,0,0,4,9,9
player_01062,2025-01-13,7.15,10.87,84.42,120.76,155.87,1,1,1,1,148.72,0,0,6,13,46
player_01063,2024-10-25,7.31,0,0,0,0,0,0,0,0,-7.31,0,0,4,8,21
player_01064,2024-11-17,3.55,0,0,0,0,0,0,0,0,-3.55,0,0,5,10,36
player_01065,2024-10-07,2.04,0,0,0,0,0,0,0,0,-2.04,0,0,0,0,13
player_01066,2024-10-07,7.39,0,66.08,93.58,236.53,0,1,1,1,229.14,0,0,3,8,31
player_01067,2024-11-07,1.27,9.62,33.76,154.27,175.68,1,1,1,1,174.41,0,0,7,16,44
player_01068,2024-12-10,9.3,0,0,0,0,0,0,0,0,-9.3,0,0,1,1,6
player_01069,2024-12-01,6.66,0,0,0,0,0,0,0,0,-6.66,1,0,3,6,42
player_01070,2024-10-28,9.38,0,0,0,0,0,0,0,0,-9.38,0,0,0,0,3
player_01071,2024-12-13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
player_01072,2024-11-12,3.12,9.3,13.66,38.93,72.21,1,1,1,1,69.09,0,0,0,0,9
player_01073,2024-12-15,8.61,2.9,2.9,25.33,108.99,1,1,1,1,100.38,0,0,0,0,4
player_01074,2025-01-07,4.58,7.54,179.96,431.12,565.82,1,1,1,1,561.24,0,0,5,11,47
player_01075,2024-10-14,6.79,0,0,0,0,0,0,0,0,-6.79,1,0,5,11,23
player_01076,2024-11-25,8.11,14.64,79.46,85.12,158.25,1,1,1,1,150.14,0,0,4,8,40
player_01077,2024-10-25,5.55,5.46,19.75,118.89,170.1,1,1,1,1,164.55,0,0,5,11,21
player_01078,2024-11-13,5.9,4,47.57,106.44,175.6,1,1,1,1,169.7,0,0,1,2,32
player_01079,2024-11-19,5.35,0,0,0,0,0,0,0,0,-5.35,0,0,4,8,34
player_01080,2024-10-29,0,3.1,3.1,101.29,320.04,1,1,1,1,320.04,0,0,4,8,9
player_01081,2025-01-11,4.9,0,0,0,0,0,0,0,0,-4.9,0,0,0,0,16
player_01082,2024-11-28,0,162.53,428.79,446.25,475.61,1,1,1,1,475.61,0,0,6,12,25
player_01083,2024-12-20,8.37,0,0,0,0,0,0,0,0,-8.37,0,0,3,6,45
player_01084,2025-01-07,7.02,0,0,0,0,0,0,0,0,-7.02,0,0,4,8,42
player_01085,2024-11-10,9.64,69.83,149.84,397.11,496.85,1,1,1,1,487.21,0,0,6,12,30
player_01086,2025-01-04,3.77,6.45,41.02,168.62,343.84,1,1,1,1,340.07,0,0,5,11,43
player_01087,2024-10-22,9.49,11.39,31.09,106.08,134.75,1,1,1,1,125.26,0,0,5,12,36
player_01088,2024-11-10,4.32,4.54,24.96,117.6,122.37,1,1,1,1,118.05,0,0,5,12,34
player_01089,2024-11-21,2.47,0,0,0,0,0,0,0,0,-2.47,0,0,4,9,37
player_01090,2025-01-08,4.41,6.75,169.88,278.02,288.33,1,1,1,1,283.92,0,0,6,12,26
player_01091,2024-11-22,3.64,23.84,86.12,142.31,207.99,1,1,1,1,204.35,0,0,4,9,30
player_01092,2025-01-08,7.31,0,0,0,0,0,0,0,0,-7.31,0,0,3,6,20
player_01093,2025-01-08,1.36,0,0,0,0,0,0,0,0,-1.36,0,0,1,1,6
player_01094,2024-12-15,3.09,0,0,0,0,0,0,0,0,-3.09,0,0,0,0,6
player_01095,2024-10-16,9.96,0,0,0,0,0,0,0,0,-9.96,0,0,4,8,20
player_01096,2025-01-12,9.18,51.34,59.96,104.76,158.52,1,1,1,1,149.34,0,0,1,2,8
player_01097,2024-10-28,10.72,23.47,28.92,28.92,28.92,1,1,1,1,18.2,0,1,7,14,41
player_01098,2024-11-25,10.43,19.82,75.36,171.44,233.23,1,1,1,1,222.8,0,0,2,4,35
player_01099,2024-12-10,8.5,1.05,27.26,38.65,120.14,1,1,1,1,111.64,0,0,4,5,13
player_01100,2024-10-05,4.33,0,0,0,0,0,0,0,0,-4.33,0,0,0,0,19
player_01101,2025-01-02,6.38,23.14,126.34,131.86,189.93,1,1,1,1,183.55,0,0,2,2,11
player_01102,2025-01-16,5.91,0,0,0,0,0,0,0,0,-5.91,0,0,2,2,11
player_01103,2024-11-12,3.12,9.43,139.52,206.75,269.43,1,1,1,1,266.31,0,0,5,12,31
player_01104,2024-10-12,9.03,0,0,0,0,0,0,0,0,-9.03,0,0,6,14,17
player_01105,2024-12-26,0,1.96,6.44,56.61,143.49,1,1,1,1,143.49,0,0,3,4,18
player_01106,2024-12-14,10.63,0,0,0,0,0,0,0,0,-10.63,0,0,6,13,41
player_01107,2024-11-21,0,51.84,216.06,246.08,420.86,1,1,1,1,420.86,0,0,5,11,29
player_01108,2024-10-31,6.81,0,0,0,0,0,0,0,0,-6.81,0,0,2,3,13
player_01109,2024-12-13,7.56,2.99,56.29,272.65,325.14,1,1,1,1,317.58,0,0,2,4,17
player_01110,2024-12-06,8.87,0,0,0,0,0,0,0,0,-8.87,0,0,0,0,11
player_01111,2024-11-08,0,4.9,29.79,134.61,169.08,1,1,1,1,169.08,0,0,3,7,11
player_01112,2024-10-02,8.69,2.88,11.07,12.06,29.02,1,1,1,1,20.33,0,0,2,3,20
player_01113,2025-01-18,2.79,8.68,18.43,31.75,48.92,1,1,1,1,46.13,0,0,4,8,8
player_01114,2025-01-21,5.34,13.21,76.97,96.26,161.53,1,1,1,1,156.19,0,0,5,10,24
player_01115,2024-12-23,0,0,0,0,0,0,0,0,0,0,0,0,4,9,27
player_01116,2024-11-25,10.43,2.95,65.54,112.27,123.85,1,1,1,1,113.42,0,0,5,11,21
player_01117,2024-10-13,2.25,0,0,0,0,0,0,0,0,-2.25,0,0,0,0,12
